,Quad,Labels,Angle,OTR8,OTR9,OTR40,OTR41,OTR42,OTR43
3281,QM2,DY,-4.29e-05,2.07e-22,-1.6e-05,-2.26e-08,-0.003991908,-2.10E-08,-0.003920273
3282,QM2,DY,-4.27e-05,2.07e-22,-1.59e-05,-2.26e-08,-0.003973297,-2.10E-08,-0.003901997
3283,QM2,DY,-4.25e-05,2.07e-22,-1.58e-05,-2.26e-08,-0.003954687,-2.10E-08,-0.003883721
3284,QM2,DY,-4.23e-05,2.07e-22,-1.57e-05,-2.26e-08,-0.003936077,-2.10E-08,-0.003865444
3285,QM2,DY,-4.21e-05,2.07e-22,-1.57e-05,-2.26e-08,-0.003917467,-2.10E-08,-0.003847168
3286,QM2,DY,-4.19e-05,2.07e-22,-1.56e-05,-2.26e-08,-0.003898856,-2.10E-08,-0.003828892
3287,QM2,DY,-4.17e-05,2.07e-22,-1.55e-05,-2.26e-08,-0.003880246,-2.10E-08,-0.003810615
3288,QM2,DY,-4.15e-05,2.07e-22,-1.54e-05,-2.26e-08,-0.003861636,-2.10E-08,-0.003792339
3289,QM2,DY,-4.13e-05,2.07e-22,-1.54e-05,-2.26e-08,-0.003843025,-2.10E-08,-0.003774063
3290,QM2,DY,-4.11e-05,2.07e-22,-1.53e-05,-2.26e-08,-0.003824415,-2.10E-08,-0.003755786
3291,QM2,DY,-4.09e-05,2.07e-22,-1.52e-05,-2.26e-08,-0.003805805,-2.10E-08,-0.00373751
3292,QM2,DY,-4.07e-05,2.07e-22,-1.51e-05,-2.26e-08,-0.003787195,-2.10E-08,-0.003719234
3293,QM2,DY,-4.05e-05,2.07e-22,-1.51e-05,-2.26e-08,-0.003768584,-2.10E-08,-0.003700957
3294,QM2,DY,-4.03e-05,2.07e-22,-1.5e-05,-2.26e-08,-0.003749974,-2.10E-08,-0.003682681
3295,QM2,DY,-4.01e-05,2.07e-22,-1.49e-05,-2.26e-08,-0.003731364,-2.10E-08,-0.003664405
3296,QM2,DY,-3.99e-05,2.07e-22,-1.49e-05,-2.26e-08,-0.003712753,-2.10E-08,-0.003646128
3297,QM2,DY,-3.97e-05,2.07e-22,-1.48e-05,-2.26e-08,-0.003694143,-2.10E-08,-0.003627852
3298,QM2,DY,-3.95e-05,2.07e-22,-1.47e-05,-2.26e-08,-0.003675533,-2.10E-08,-0.003609576
3299,QM2,DY,-3.93e-05,2.07e-22,-1.46e-05,-2.26e-08,-0.003656923,-2.10E-08,-0.003591299
3300,QM2,DY,-3.91e-05,2.07e-22,-1.46e-05,-2.26e-08,-0.003638312,-2.10E-08,-0.003573023
3301,QM2,DY,-3.89e-05,2.07e-22,-1.45e-05,-2.26e-08,-0.003619702,-2.10E-08,-0.003554747
3302,QM2,DY,-3.87e-05,2.07e-22,-1.44e-05,-2.26e-08,-0.003601092,-2.10E-08,-0.00353647
3303,QM2,DY,-3.85e-05,2.07e-22,-1.43e-05,-2.26e-08,-0.003582481,-2.10E-08,-0.003518194
3304,QM2,DY,-3.83e-05,2.07e-22,-1.43e-05,-2.26e-08,-0.003563871,-2.10E-08,-0.003499918
3305,QM2,DY,-3.81e-05,2.07e-22,-1.42e-05,-2.26e-08,-0.003545261,-2.10E-08,-0.003481641
3306,QM2,DY,-3.79e-05,2.07e-22,-1.41e-05,-2.26e-08,-0.00352665,-2.10E-08,-0.003463365
3307,QM2,DY,-3.77e-05,2.07e-22,-1.4e-05,-2.26e-08,-0.00350804,-2.10E-08,-0.003445089
3308,QM2,DY,-3.75e-05,2.07e-22,-1.4e-05,-2.26e-08,-0.00348943,-2.10E-08,-0.003426812
3309,QM2,DY,-3.73e-05,2.07e-22,-1.39e-05,-2.26e-08,-0.00347082,-2.10E-08,-0.003408536
3310,QM2,DY,-3.71e-05,2.07e-22,-1.38e-05,-2.26e-08,-0.003452209,-2.10E-08,-0.00339026
3311,QM2,DY,-3.69e-05,2.07e-22,-1.37e-05,-2.26e-08,-0.003433599,-2.10E-08,-0.003371983
3312,QM2,DY,-3.67e-05,2.07e-22,-1.37e-05,-2.26e-08,-0.003414989,-2.10E-08,-0.003353707
3313,QM2,DY,-3.65e-05,2.07e-22,-1.36e-05,-2.26e-08,-0.003396378,-2.10E-08,-0.003335431
3314,QM2,DY,-3.63e-05,2.07e-22,-1.35e-05,-2.26e-08,-0.003377768,-2.10E-08,-0.003317154
3315,QM2,DY,-3.61e-05,2.07e-22,-1.34e-05,-2.26e-08,-0.003359158,-2.10E-08,-0.003298878
3316,QM2,DY,-3.59e-05,2.07e-22,-1.34e-05,-2.26e-08,-0.003340548,-2.10E-08,-0.003280602
3317,QM2,DY,-3.57e-05,2.07e-22,-1.33e-05,-2.26e-08,-0.003321937,-2.10E-08,-0.003262325
3318,QM2,DY,-3.55e-05,2.07e-22,-1.32e-05,-2.26e-08,-0.003303327,-2.10E-08,-0.003244049
3319,QM2,DY,-3.53e-05,2.07e-22,-1.31e-05,-2.26e-08,-0.003284717,-2.10E-08,-0.003225773
3320,QM2,DY,-3.51e-05,2.07e-22,-1.31e-05,-2.26e-08,-0.003266106,-2.10E-08,-0.003207496
3321,QM2,DY,-3.49e-05,2.07e-22,-1.3e-05,-2.26e-08,-0.003247496,-2.10E-08,-0.00318922
3322,QM2,DY,-3.47e-05,2.07e-22,-1.29e-05,-2.26e-08,-0.003228886,-2.10E-08,-0.003170944
3323,QM2,DY,-3.45e-05,2.07e-22,-1.28e-05,-2.26e-08,-0.003210275,-2.10E-08,-0.003152667
3324,QM2,DY,-3.43e-05,2.07e-22,-1.28e-05,-2.26e-08,-0.003191665,-2.10E-08,-0.003134391
3325,QM2,DY,-3.41e-05,2.07e-22,-1.27e-05,-2.26e-08,-0.003173055,-2.10E-08,-0.003116115
3326,QM2,DY,-3.39e-05,2.07e-22,-1.26e-05,-2.26e-08,-0.003154445,-2.10E-08,-0.003097838
3327,QM2,DY,-3.37e-05,2.07e-22,-1.25e-05,-2.26e-08,-0.003135834,-2.10E-08,-0.003079562
3328,QM2,DY,-3.35e-05,2.07e-22,-1.25e-05,-2.26e-08,-0.003117224,-2.10E-08,-0.003061286
3329,QM2,DY,-3.33e-05,2.07e-22,-1.24e-05,-2.26e-08,-0.003098614,-2.10E-08,-0.003043009
3330,QM2,DY,-3.31e-05,2.07e-22,-1.23e-05,-2.26e-08,-0.003080003,-2.10E-08,-0.003024733
3331,QM2,DY,-3.29e-05,2.07e-22,-1.22e-05,-2.26e-08,-0.003061393,-2.10E-08,-0.003006457
3332,QM2,DY,-3.27e-05,2.07e-22,-1.22e-05,-2.26e-08,-0.003042783,-2.10E-08,-0.00298818
3333,QM2,DY,-3.25e-05,2.07e-22,-1.21e-05,-2.26e-08,-0.003024173,-2.10E-08,-0.002969904
3334,QM2,DY,-3.23e-05,2.07e-22,-1.2e-05,-2.26e-08,-0.003005562,-2.10E-08,-0.002951628
3335,QM2,DY,-3.21e-05,2.07e-22,-1.19e-05,-2.26e-08,-0.002986952,-2.10E-08,-0.002933351
3336,QM2,DY,-3.19e-05,2.07e-22,-1.19e-05,-2.26e-08,-0.002968342,-2.10E-08,-0.002915075
3337,QM2,DY,-3.17e-05,2.07e-22,-1.18e-05,-2.26e-08,-0.002949731,-2.10E-08,-0.002896799
3338,QM2,DY,-3.15e-05,2.07e-22,-1.17e-05,-2.26e-08,-0.002931121,-2.10E-08,-0.002878522
3339,QM2,DY,-3.13e-05,2.07e-22,-1.17e-05,-2.26e-08,-0.002912511,-2.10E-08,-0.002860246
3340,QM2,DY,-3.11e-05,2.07e-22,-1.16e-05,-2.25e-08,-0.002893901,-2.10E-08,-0.00284197
3341,QM2,DY,-3.09e-05,2.07e-22,-1.15e-05,-2.25e-08,-0.00287529,-2.10E-08,-0.002823693
3342,QM2,DY,-3.07e-05,2.07e-22,-1.14e-05,-2.25e-08,-0.00285668,-2.10E-08,-0.002805417
3343,QM2,DY,-3.05e-05,2.07e-22,-1.14e-05,-2.25e-08,-0.00283807,-2.10E-08,-0.002787141
3344,QM2,DY,-3.03e-05,2.07e-22,-1.13e-05,-2.25e-08,-0.002819459,-2.10E-08,-0.002768864
3345,QM2,DY,-3.01e-05,2.07e-22,-1.12e-05,-2.26e-08,-0.002800849,-2.10E-08,-0.002750588
3346,QM2,DY,-2.99e-05,2.07e-22,-1.11e-05,-2.25e-08,-0.002782239,-2.10E-08,-0.002732312
3347,QM2,DY,-2.97e-05,2.07e-22,-1.11e-05,-2.25e-08,-0.002763628,-2.10E-08,-0.002714035
3348,QM2,DY,-2.95e-05,2.07e-22,-1.1e-05,-2.25e-08,-0.002745018,-2.10E-08,-0.002695759
3349,QM2,DY,-2.93e-05,2.07e-22,-1.09e-05,-2.25e-08,-0.002726408,-2.10E-08,-0.002677483
3350,QM2,DY,-2.91e-05,2.07e-22,-1.08e-05,-2.26e-08,-0.002707798,-2.10E-08,-0.002659206
3351,QM2,DY,-2.89e-05,2.07e-22,-1.08e-05,-2.25e-08,-0.002689187,-2.10E-08,-0.00264093
3352,QM2,DY,-2.87e-05,2.07e-22,-1.07e-05,-2.25e-08,-0.002670577,-2.10E-08,-0.002622654
3353,QM2,DY,-2.85e-05,2.07e-22,-1.06e-05,-2.25e-08,-0.002651967,-2.10E-08,-0.002604377
3354,QM2,DY,-2.83e-05,2.07e-22,-1.05e-05,-2.25e-08,-0.002633356,-2.10E-08,-0.002586101
3355,QM2,DY,-2.81e-05,2.07e-22,-1.05e-05,-2.25e-08,-0.002614746,-2.10E-08,-0.002567825
3356,QM2,DY,-2.79e-05,2.07e-22,-1.04e-05,-2.25e-08,-0.002596136,-2.10E-08,-0.002549548
3357,QM2,DY,-2.77e-05,2.07e-22,-1.03e-05,-2.25e-08,-0.002577526,-2.10E-08,-0.002531272
3358,QM2,DY,-2.75e-05,2.07e-22,-1.02e-05,-2.25e-08,-0.002558915,-2.10E-08,-0.002512996
3359,QM2,DY,-2.73e-05,2.07e-22,-1.02e-05,-2.25e-08,-0.002540305,-2.10E-08,-0.002494719
3360,QM2,DY,-2.71e-05,2.07e-22,-1.01e-05,-2.25e-08,-0.002521695,-2.10E-08,-0.002476443
3361,QM2,DY,-2.69e-05,2.07e-22,-1e-05,-2.25e-08,-0.002503084,-2.10E-08,-0.002458167
3362,QM2,DY,-2.67e-05,2.07e-22,-9.94e-06,-2.25e-08,-0.002484474,-2.10E-08,-0.00243989
3363,QM2,DY,-2.65e-05,2.07e-22,-9.86e-06,-2.25e-08,-0.002465864,-2.10E-08,-0.002421614
3364,QM2,DY,-2.63e-05,2.07e-22,-9.79e-06,-2.25e-08,-0.002447253,-2.10E-08,-0.002403338
3365,QM2,DY,-2.61e-05,2.07e-22,-9.72e-06,-2.25e-08,-0.002428643,-2.10E-08,-0.002385061
3366,QM2,DY,-2.59e-05,2.07e-22,-9.64e-06,-2.25e-08,-0.002410033,-2.10E-08,-0.002366785
3367,QM2,DY,-2.57e-05,2.07e-22,-9.57e-06,-2.25e-08,-0.002391423,-2.10E-08,-0.002348509
3368,QM2,DY,-2.55e-05,2.07e-22,-9.49e-06,-2.25e-08,-0.002372812,-2.10E-08,-0.002330232
3369,QM2,DY,-2.53e-05,2.07e-22,-9.42e-06,-2.25e-08,-0.002354202,-2.10E-08,-0.002311956
3370,QM2,DY,-2.51e-05,2.07e-22,-9.34e-06,-2.25e-08,-0.002335592,-2.10E-08,-0.00229368
3371,QM2,DY,-2.49e-05,2.07e-22,-9.27e-06,-2.25e-08,-0.002316981,-2.10E-08,-0.002275403
3372,QM2,DY,-2.47e-05,2.07e-22,-9.19e-06,-2.25e-08,-0.002298371,-2.10E-08,-0.002257127
3373,QM2,DY,-2.45e-05,2.07e-22,-9.12e-06,-2.25e-08,-0.002279761,-2.10E-08,-0.002238851
3374,QM2,DY,-2.43e-05,2.07e-22,-9.05e-06,-2.25e-08,-0.002261151,-2.10E-08,-0.002220574
3375,QM2,DY,-2.41e-05,2.07e-22,-8.97e-06,-2.25e-08,-0.00224254,-2.10E-08,-0.002202298
3376,QM2,DY,-2.39e-05,2.07e-22,-8.9e-06,-2.25e-08,-0.00222393,-2.10E-08,-0.002184022
3377,QM2,DY,-2.37e-05,2.07e-22,-8.82e-06,-2.25e-08,-0.00220532,-2.10E-08,-0.002165745
3378,QM2,DY,-2.35e-05,2.07e-22,-8.75e-06,-2.25e-08,-0.002186709,-2.10E-08,-0.002147469
3379,QM2,DY,-2.33e-05,2.07e-22,-8.67e-06,-2.25e-08,-0.002168099,-2.10E-08,-0.002129193
3380,QM2,DY,-2.31e-05,2.07e-22,-8.6e-06,-2.25e-08,-0.002149489,-2.10E-08,-0.002110916
3381,QM2,DY,-2.29e-05,2.07e-22,-8.52e-06,-2.25e-08,-0.002130879,-2.10E-08,-0.00209264
3382,QM2,DY,-2.27e-05,2.07e-22,-8.45e-06,-2.25e-08,-0.002112268,-2.10E-08,-0.002074364
3383,QM2,DY,-2.25e-05,2.07e-22,-8.38e-06,-2.25e-08,-0.002093658,-2.10E-08,-0.002056087
3384,QM2,DY,-2.23e-05,2.07e-22,-8.3e-06,-2.25e-08,-0.002075048,-2.10E-08,-0.002037811
3385,QM2,DY,-2.21e-05,2.07e-22,-8.23e-06,-2.25e-08,-0.002056437,-2.10E-08,-0.002019535
3386,QM2,DY,-2.19e-05,2.07e-22,-8.15e-06,-2.25e-08,-0.002037827,-2.10E-08,-0.002001258
3387,QM2,DY,-2.17e-05,2.07e-22,-8.08e-06,-2.25e-08,-0.002019217,-2.10E-08,-0.001982982
3388,QM2,DY,-2.15e-05,2.07e-22,-8e-06,-2.25e-08,-0.002000606,-2.10E-08,-0.001964706
3389,QM2,DY,-2.13e-05,2.07e-22,-7.93e-06,-2.25e-08,-0.001981996,-2.10E-08,-0.001946429
3390,QM2,DY,-2.11e-05,2.07e-22,-7.85e-06,-2.25e-08,-0.001963386,-2.10E-08,-0.001928153
3391,QM2,DY,-2.09e-05,2.07e-22,-7.78e-06,-2.25e-08,-0.001944776,-2.10E-08,-0.001909877
3392,QM2,DY,-2.07e-05,2.07e-22,-7.71e-06,-2.25e-08,-0.001926165,-2.10E-08,-0.0018916
3393,QM2,DY,-2.05e-05,2.07e-22,-7.63e-06,-2.25e-08,-0.001907555,-2.10E-08,-0.001873324
3394,QM2,DY,-2.03e-05,2.07e-22,-7.56e-06,-2.25e-08,-0.001888945,-2.10E-08,-0.001855048
3395,QM2,DY,-2.01e-05,2.07e-22,-7.48e-06,-2.25e-08,-0.001870334,-2.10E-08,-0.001836771
3396,QM2,DY,-1.99e-05,2.07e-22,-7.41e-06,-2.25e-08,-0.001851724,-2.10E-08,-0.001818495
3397,QM2,DY,-1.97e-05,2.07e-22,-7.33e-06,-2.25e-08,-0.001833114,-2.10E-08,-0.001800219
3398,QM2,DY,-1.95e-05,2.07e-22,-7.26e-06,-2.25e-08,-0.001814504,-2.10E-08,-0.001781942
3399,QM2,DY,-1.93e-05,2.07e-22,-7.18e-06,-2.25e-08,-0.001795893,-2.10E-08,-0.001763666
3400,QM2,DY,-1.91e-05,2.07e-22,-7.11e-06,-2.25e-08,-0.001777283,-2.10E-08,-0.00174539
3401,QM2,DY,-1.89e-05,2.07e-22,-7.04e-06,-2.25e-08,-0.001758673,-2.10E-08,-0.001727113
3402,QM2,DY,-1.87e-05,2.07e-22,-6.96e-06,-2.25e-08,-0.001740062,-2.10E-08,-0.001708837
3403,QM2,DY,-1.85e-05,2.07e-22,-6.89e-06,-2.25e-08,-0.001721452,-2.10E-08,-0.001690561
3404,QM2,DY,-1.83e-05,2.07e-22,-6.81e-06,-2.25e-08,-0.001702842,-2.10E-08,-0.001672284
3405,QM2,DY,-1.81e-05,2.07e-22,-6.74e-06,-2.25e-08,-0.001684231,-2.10E-08,-0.001654008
3406,QM2,DY,-1.79e-05,2.07e-22,-6.66e-06,-2.25e-08,-0.001665621,-2.10E-08,-0.001635732
3407,QM2,DY,-1.77e-05,2.07e-22,-6.59e-06,-2.25e-08,-0.001647011,-2.10E-08,-0.001617455
3408,QM2,DY,-1.75e-05,2.07e-22,-6.51e-06,-2.25e-08,-0.001628401,-2.10E-08,-0.001599179
3409,QM2,DY,-1.73e-05,2.07e-22,-6.44e-06,-2.25e-08,-0.00160979,-2.10E-08,-0.001580903
3410,QM2,DY,-1.71e-05,2.07e-22,-6.37e-06,-2.25e-08,-0.00159118,-2.10E-08,-0.001562626
3411,QM2,DY,-1.69e-05,2.07e-22,-6.29e-06,-2.25e-08,-0.00157257,-2.10E-08,-0.00154435
3412,QM2,DY,-1.67e-05,2.07e-22,-6.22e-06,-2.25e-08,-0.001553959,-2.10E-08,-0.001526074
3413,QM2,DY,-1.65e-05,2.07e-22,-6.14e-06,-2.25e-08,-0.001535349,-2.10E-08,-0.001507797
3414,QM2,DY,-1.63e-05,2.07e-22,-6.07e-06,-2.25e-08,-0.001516739,-2.10E-08,-0.001489521
3415,QM2,DY,-1.61e-05,2.07e-22,-5.99e-06,-2.25e-08,-0.001498129,-2.10E-08,-0.001471245
3416,QM2,DY,-1.59e-05,2.07e-22,-5.92e-06,-2.25e-08,-0.001479518,-2.10E-08,-0.001452968
3417,QM2,DY,-1.57e-05,2.07e-22,-5.84e-06,-2.25e-08,-0.001460908,-2.10E-08,-0.001434692
3418,QM2,DY,-1.55e-05,2.07e-22,-5.77e-06,-2.25e-08,-0.001442298,-2.10E-08,-0.001416416
3419,QM2,DY,-1.53e-05,2.07e-22,-5.7e-06,-2.25e-08,-0.001423687,-2.10E-08,-0.001398139
3420,QM2,DY,-1.51e-05,2.07e-22,-5.62e-06,-2.25e-08,-0.001405077,-2.10E-08,-0.001379863
3421,QM2,DY,-1.49e-05,2.07e-22,-5.55e-06,-2.25e-08,-0.001386467,-2.10E-08,-0.001361587
3422,QM2,DY,-1.47e-05,2.07e-22,-5.47e-06,-2.25e-08,-0.001367857,-2.10E-08,-0.00134331
3423,QM2,DY,-1.45e-05,2.07e-22,-5.4e-06,-2.25e-08,-0.001349246,-2.10E-08,-0.001325034
3424,QM2,DY,-1.43e-05,2.07e-22,-5.32e-06,-2.25e-08,-0.001330636,-2.10E-08,-0.001306758
3425,QM2,DY,-1.41e-05,2.07e-22,-5.25e-06,-2.25e-08,-0.001312026,-2.10E-08,-0.001288481
3426,QM2,DY,-1.39e-05,2.07e-22,-5.17e-06,-2.25e-08,-0.001293415,-2.10E-08,-0.001270205
3427,QM2,DY,-1.37e-05,2.07e-22,-5.1e-06,-2.25e-08,-0.001274805,-2.10E-08,-0.001251929
3428,QM2,DY,-1.35e-05,2.07e-22,-5.03e-06,-2.25e-08,-0.001256195,-2.10E-08,-0.001233652
3429,QM2,DY,-1.33e-05,2.07e-22,-4.95e-06,-2.25e-08,-0.001237584,-2.10E-08,-0.001215376
3430,QM2,DY,-1.31e-05,2.07e-22,-4.88e-06,-2.25e-08,-0.001218974,-2.10E-08,-0.0011971
3431,QM2,DY,-1.29e-05,2.07e-22,-4.8e-06,-2.25e-08,-0.001200364,-2.10E-08,-0.001178823
3432,QM2,DY,-1.27e-05,2.07e-22,-4.73e-06,-2.25e-08,-0.001181754,-2.10E-08,-0.001160547
3433,QM2,DY,-1.25e-05,2.07e-22,-4.65e-06,-2.25e-08,-0.001163143,-2.10E-08,-0.001142271
3434,QM2,DY,-1.23e-05,2.07e-22,-4.58e-06,-2.25e-08,-0.001144533,-2.10E-08,-0.001123994
3435,QM2,DY,-1.21e-05,2.07e-22,-4.5e-06,-2.25e-08,-0.001125923,-2.10E-08,-0.001105718
3436,QM2,DY,-1.19e-05,2.07e-22,-4.43e-06,-2.25e-08,-0.001107312,-2.10E-08,-0.001087442
3437,QM2,DY,-1.17e-05,2.07e-22,-4.36e-06,-2.25e-08,-0.001088702,-2.10E-08,-0.001069165
3438,QM2,DY,-1.15e-05,2.07e-22,-4.28e-06,-2.25e-08,-0.001070092,-2.10E-08,-0.001050889
3439,QM2,DY,-1.13e-05,2.07e-22,-4.21e-06,-2.25e-08,-0.001051482,-2.10E-08,-0.001032613
3440,QM2,DY,-1.11e-05,2.07e-22,-4.13e-06,-2.25e-08,-0.001032871,-2.10E-08,-0.001014336
3441,QM2,DY,-1.09e-05,2.07e-22,-4.06e-06,-2.25e-08,-0.001014261,-2.10E-08,-0.00099606
3442,QM2,DY,-1.07e-05,2.07e-22,-3.98e-06,-2.25e-08,-0.000995651,-2.10E-08,-0.000977784
3443,QM2,DY,-1.05e-05,2.07e-22,-3.91e-06,-2.25e-08,-0.00097704,-2.10E-08,-0.000959507
3444,QM2,DY,-1.03e-05,2.07e-22,-3.83e-06,-2.25e-08,-0.00095843,-2.10E-08,-0.000941231
3445,QM2,DY,-1.01e-05,2.07e-22,-3.76e-06,-2.25e-08,-0.00093982,-2.10E-08,-0.000922955
3446,QM2,DY,-9.91e-06,2.07e-22,-3.69e-06,-2.25e-08,-0.000921209,-2.10E-08,-0.000904678
3447,QM2,DY,-9.71e-06,2.07e-22,-3.61e-06,-2.25e-08,-0.000902599,-2.10E-08,-0.000886402
3448,QM2,DY,-9.51e-06,2.07e-22,-3.54e-06,-2.25e-08,-0.000883989,-2.10E-08,-0.000868126
3449,QM2,DY,-9.31e-06,2.07e-22,-3.46e-06,-2.25e-08,-0.000865379,-2.10E-08,-0.000849849
3450,QM2,DY,-9.11e-06,2.07e-22,-3.39e-06,-2.25e-08,-0.000846768,-2.10E-08,-0.000831573
3451,QM2,DY,-8.91e-06,2.07e-22,-3.31e-06,-2.25e-08,-0.000828158,-2.10E-08,-0.000813297
3452,QM2,DY,-8.71e-06,2.07e-22,-3.24e-06,-2.25e-08,-0.000809548,-2.10E-08,-0.00079502
3453,QM2,DY,-8.51e-06,2.07e-22,-3.16e-06,-2.25e-08,-0.000790937,-2.10E-08,-0.000776744
3454,QM2,DY,-8.31e-06,2.07e-22,-3.09e-06,-2.25e-08,-0.000772327,-2.10E-08,-0.000758468
3455,QM2,DY,-8.11e-06,2.07e-22,-3.02e-06,-2.25e-08,-0.000753717,-2.10E-08,-0.000740191
3456,QM2,DY,-7.91e-06,2.07e-22,-2.94e-06,-2.25e-08,-0.000735107,-2.10E-08,-0.000721915
3457,QM2,DY,-7.71e-06,2.07e-22,-2.87e-06,-2.25e-08,-0.000716496,-2.10E-08,-0.000703639
3458,QM2,DY,-7.51e-06,2.07e-22,-2.79e-06,-2.25e-08,-0.000697886,-2.10E-08,-0.000685362
3459,QM2,DY,-7.31e-06,2.07e-22,-2.72e-06,-2.25e-08,-0.000679276,-2.10E-08,-0.000667086
3460,QM2,DY,-7.11e-06,2.07e-22,-2.64e-06,-2.25e-08,-0.000660665,-2.10E-08,-0.00064881
3461,QM2,DY,-6.91e-06,2.07e-22,-2.57e-06,-2.25e-08,-0.000642055,-2.10E-08,-0.000630533
3462,QM2,DY,-6.71e-06,2.07e-22,-2.49e-06,-2.25e-08,-0.000623445,-2.10E-08,-0.000612257
3463,QM2,DY,-6.51e-06,2.07e-22,-2.42e-06,-2.25e-08,-0.000604835,-2.10E-08,-0.000593981
3464,QM2,DY,-6.31e-06,2.07e-22,-2.35e-06,-2.25e-08,-0.000586224,-2.10E-08,-0.000575704
3465,QM2,DY,-6.11e-06,2.07e-22,-2.27e-06,-2.25e-08,-0.000567614,-2.10E-08,-0.000557428
3466,QM2,DY,-5.91e-06,2.07e-22,-2.2e-06,-2.25e-08,-0.000549004,-2.10E-08,-0.000539152
3467,QM2,DY,-5.71e-06,2.07e-22,-2.12e-06,-2.25e-08,-0.000530393,-2.10E-08,-0.000520875
3468,QM2,DY,-5.51e-06,2.07e-22,-2.05e-06,-2.25e-08,-0.000511783,-2.10E-08,-0.000502599
3469,QM2,DY,-5.31e-06,2.07e-22,-1.97e-06,-2.25e-08,-0.000493173,-2.10E-08,-0.000484323
3470,QM2,DY,-5.11e-06,2.07e-22,-1.9e-06,-2.25e-08,-0.000474562,-2.10E-08,-0.000466046
3471,QM2,DY,-4.9e-06,2.07e-22,-1.82e-06,-2.25e-08,-0.000455952,-2.10E-08,-0.00044777
3472,QM2,DY,-4.7e-06,2.07e-22,-1.75e-06,-2.25e-08,-0.000437342,-2.10E-08,-0.000429494
3473,QM2,DY,-4.5e-06,2.07e-22,-1.68e-06,-2.25e-08,-0.000418732,-2.10E-08,-0.000411217
3474,QM2,DY,-4.3e-06,2.07e-22,-1.6e-06,-2.25e-08,-0.000400121,-2.10E-08,-0.000392941
3475,QM2,DY,-4.1e-06,2.07e-22,-1.53e-06,-2.25e-08,-0.000381511,-2.10E-08,-0.000374665
3476,QM2,DY,-3.9e-06,2.07e-22,-1.45e-06,-2.25e-08,-0.000362901,-2.10E-08,-0.000356388
3477,QM2,DY,-3.7e-06,2.07e-22,-1.38e-06,-2.25e-08,-0.00034429,-2.10E-08,-0.000338112
3478,QM2,DY,-3.5e-06,2.07e-22,-1.3e-06,-2.25e-08,-0.00032568,-2.10E-08,-0.000319836
3479,QM2,DY,-3.3e-06,2.07e-22,-1.23e-06,-2.25e-08,-0.00030707,-2.10E-08,-0.000301559
3480,QM2,DY,-3.1e-06,2.07e-22,-1.15e-06,-2.25e-08,-0.00028846,-2.10E-08,-0.000283283
3481,QM2,DY,-2.9e-06,2.07e-22,-1.08e-06,-2.25e-08,-0.000269849,-2.10E-08,-0.000265007
3482,QM2,DY,-2.7e-06,2.07e-22,-1.01e-06,-2.25e-08,-0.000251239,-2.10E-08,-0.00024673
3483,QM2,DY,-2.5e-06,2.07e-22,-9.31e-07,-2.25e-08,-0.000232629,-2.10E-08,-0.000228454
3484,QM2,DY,-2.3e-06,2.07e-22,-8.56e-07,-2.25e-08,-0.000214018,-2.10E-08,-0.000210178
3485,QM2,DY,-2.1e-06,2.07e-22,-7.82e-07,-2.25e-08,-0.000195408,-2.10E-08,-0.000191901
3486,QM2,DY,-1.9e-06,2.07e-22,-7.07e-07,-2.25e-08,-0.000176798,-2.10E-08,-0.000173625
3487,QM2,DY,-1.7e-06,2.07e-22,-6.33e-07,-2.25e-08,-0.000158187,-2.10E-08,-0.000155349
3488,QM2,DY,-1.5e-06,2.07e-22,-5.58e-07,-2.25e-08,-0.000139577,-2.10E-08,-0.000137072
3489,QM2,DY,-1.3e-06,2.07e-22,-4.84e-07,-2.25e-08,-0.000120967,-2.10E-08,-0.000118796
3490,QM2,DY,-1.1e-06,2.07e-22,-4.09e-07,-2.25e-08,-0.000102357,-2.10E-08,-0.00010052
3491,QM2,DY,-9.01e-07,2.07e-22,-3.35e-07,-2.25e-08,-8.37e-05,-2.10E-08,-8.22e-05
3492,QM2,DY,-7.01e-07,2.07e-22,-2.61e-07,-2.25e-08,-6.51e-05,-2.10E-08,-6.4e-05
3493,QM2,DY,-5.01e-07,2.07e-22,-1.86e-07,-2.25e-08,-4.65e-05,-2.10E-08,-4.57e-05
3494,QM2,DY,-3e-07,2.07e-22,-1.12e-07,-2.25e-08,-2.79e-05,-2.10E-08,-2.74e-05
3495,QM2,DY,-1e-07,2.07e-22,-3.72e-08,-2.25e-08,-9.31e-06,-2.10E-08,-9.14e-06
3496,QM2,DY,1e-07,2.07e-22,3.72e-08,-2.25e-08,9.31e-06,-2.10E-08,9.14e-06
3497,QM2,DY,3e-07,2.07e-22,1.12e-07,-2.25e-08,2.79e-05,-2.10E-08,2.74e-05
3498,QM2,DY,5.01e-07,2.07e-22,1.86e-07,-2.25e-08,4.65e-05,-2.10E-08,4.57e-05
3499,QM2,DY,7.01e-07,2.07e-22,2.61e-07,-2.25e-08,6.51e-05,-2.10E-08,6.4e-05
3500,QM2,DY,9.01e-07,2.07e-22,3.35e-07,-2.25e-08,8.37e-05,-2.10E-08,8.22e-05
3501,QM2,DY,1.1e-06,2.07e-22,4.09e-07,-2.25e-08,0.000102357,-2.10E-08,0.00010052
