s	betacx	betacy	alphacx	alphacy	etax	etay	enx	eny	duration
 3.047600e+00	 5.691171e+00	 4.997213e+00	-1.429513e+00	-8.063638e-01	 2.109850e-03	 2.064939e-05	 5.912418e-08	 4.000021e-08	 9.475562e-15
 3.048600e+00	 5.694029e+00	 4.998826e+00	-1.430047e+00	-8.066941e-01	 2.106028e-03	 2.065700e-05	 5.912418e-08	 4.000021e-08	 9.475567e-15
 3.049600e+00	 5.696887e+00	 5.000439e+00	-1.430582e+00	-8.070243e-01	 2.102206e-03	 2.066462e-05	 5.912418e-08	 4.000021e-08	 9.475573e-15
 3.050600e+00	 5.699747e+00	 5.002054e+00	-1.431117e+00	-8.073545e-01	 2.098384e-03	 2.067223e-05	 5.912418e-08	 4.000021e-08	 9.475578e-15
 3.051600e+00	 5.702608e+00	 5.003669e+00	-1.431651e+00	-8.076847e-01	 2.094562e-03	 2.067984e-05	 5.912418e-08	 4.000021e-08	 9.475584e-15
 3.052600e+00	 5.705470e+00	 5.005284e+00	-1.432186e+00	-8.080150e-01	 2.090740e-03	 2.068741e-05	 5.912418e-08	 4.000021e-08	 9.475589e-15
 3.053600e+00	 5.708334e+00	 5.006901e+00	-1.432721e+00	-8.083452e-01	 2.086918e-03	 2.069499e-05	 5.912418e-08	 4.000021e-08	 9.475595e-15
 3.054600e+00	 5.711198e+00	 5.008518e+00	-1.433255e+00	-8.086754e-01	 2.083096e-03	 2.070257e-05	 5.912418e-08	 4.000021e-08	 9.475600e-15
 3.055600e+00	 5.714063e+00	 5.010136e+00	-1.433790e+00	-8.090057e-01	 2.079274e-03	 2.071015e-05	 5.912418e-08	 4.000021e-08	 9.475606e-15
 3.056600e+00	 5.716930e+00	 5.011754e+00	-1.434325e+00	-8.093359e-01	 2.075452e-03	 2.071731e-05	 5.912418e-08	 4.000021e-08	 9.475612e-15
 3.057600e+00	 5.719797e+00	 5.013373e+00	-1.434859e+00	-8.096661e-01	 2.071630e-03	 2.072446e-05	 5.912418e-08	 4.000021e-08	 9.475617e-15
 3.058600e+00	 5.722666e+00	 5.014993e+00	-1.435394e+00	-8.099963e-01	 2.067807e-03	 2.073282e-05	 5.912418e-08	 4.000021e-08	 9.475623e-15
 3.059600e+00	 5.725536e+00	 5.016613e+00	-1.435929e+00	-8.103266e-01	 2.063985e-03	 2.074115e-05	 5.912418e-08	 4.000021e-08	 9.475628e-15
 3.060600e+00	 5.728407e+00	 5.018234e+00	-1.436463e+00	-8.106568e-01	 2.060162e-03	 2.074960e-05	 5.912418e-08	 4.000021e-08	 9.475634e-15
 3.061600e+00	 5.731279e+00	 5.019855e+00	-1.436998e+00	-8.109870e-01	 2.056339e-03	 2.075805e-05	 5.912418e-08	 4.000021e-08	 9.475639e-15
 3.062600e+00	 5.734152e+00	 5.021478e+00	-1.437533e+00	-8.113173e-01	 2.052516e-03	 2.076646e-05	 5.912418e-08	 4.000021e-08	 9.475645e-15
 3.063600e+00	 5.737026e+00	 5.023101e+00	-1.438068e+00	-8.116475e-01	 2.048694e-03	 2.077487e-05	 5.912418e-08	 4.000021e-08	 9.475651e-15
 3.064600e+00	 5.739902e+00	 5.024724e+00	-1.438602e+00	-8.119777e-01	 2.044871e-03	 2.078327e-05	 5.912418e-08	 4.000020e-08	 9.475656e-15
 3.065600e+00	 5.742778e+00	 5.026349e+00	-1.439137e+00	-8.123079e-01	 2.041048e-03	 2.079167e-05	 5.912418e-08	 4.000020e-08	 9.475662e-15
 3.066600e+00	 5.745656e+00	 5.027974e+00	-1.439672e+00	-8.126382e-01	 2.037226e-03	 2.080007e-05	 5.912418e-08	 4.000020e-08	 9.475667e-15
 3.067600e+00	 5.748534e+00	 5.029599e+00	-1.440206e+00	-8.129684e-01	 2.033403e-03	 2.080851e-05	 5.912418e-08	 4.000020e-08	 9.475673e-15
 3.068600e+00	 5.751414e+00	 5.031225e+00	-1.440741e+00	-8.132986e-01	 2.029580e-03	 2.081695e-05	 5.912418e-08	 4.000020e-08	 9.475678e-15
 3.069600e+00	 5.754294e+00	 5.032852e+00	-1.441276e+00	-8.136289e-01	 2.025757e-03	 2.082539e-05	 5.912418e-08	 4.000020e-08	 9.475684e-15
 3.070600e+00	 5.757176e+00	 5.034480e+00	-1.441811e+00	-8.139591e-01	 2.021935e-03	 2.083382e-05	 5.912418e-08	 4.000020e-08	 9.475689e-15
 3.071600e+00	 5.760059e+00	 5.036108e+00	-1.442345e+00	-8.142893e-01	 2.018113e-03	 2.084283e-05	 5.912418e-08	 4.000020e-08	 9.475695e-15
 3.072600e+00	 5.762943e+00	 5.037737e+00	-1.442880e+00	-8.146195e-01	 2.014291e-03	 2.085183e-05	 5.912418e-08	 4.000020e-08	 9.475701e-15
 3.073600e+00	 5.765828e+00	 5.039367e+00	-1.443415e+00	-8.149498e-01	 2.010470e-03	 2.086083e-05	 5.912418e-08	 4.000020e-08	 9.475706e-15
 3.074600e+00	 5.768714e+00	 5.040997e+00	-1.443950e+00	-8.152800e-01	 2.006648e-03	 2.086982e-05	 5.912418e-08	 4.000020e-08	 9.475712e-15
 3.075600e+00	 5.771601e+00	 5.042628e+00	-1.444485e+00	-8.156102e-01	 2.002827e-03	 2.087881e-05	 5.912418e-08	 4.000020e-08	 9.475717e-15
 3.076600e+00	 5.774489e+00	 5.044259e+00	-1.445019e+00	-8.159405e-01	 1.999005e-03	 2.088792e-05	 5.912418e-08	 4.000020e-08	 9.475723e-15
 3.077600e+00	 5.777378e+00	 5.045892e+00	-1.445554e+00	-8.162707e-01	 1.995184e-03	 2.089702e-05	 5.912418e-08	 4.000020e-08	 9.475728e-15
 3.078600e+00	 5.780269e+00	 5.047524e+00	-1.446089e+00	-8.166009e-01	 1.991362e-03	 2.090612e-05	 5.912418e-08	 4.000020e-08	 9.475734e-15
 3.079600e+00	 5.783160e+00	 5.049158e+00	-1.446624e+00	-8.169311e-01	 1.987541e-03	 2.091521e-05	 5.912418e-08	 4.000020e-08	 9.475740e-15
 3.080600e+00	 5.786052e+00	 5.050792e+00	-1.447158e+00	-8.172614e-01	 1.983719e-03	 2.092430e-05	 5.912418e-08	 4.000020e-08	 9.475745e-15
 3.081600e+00	 5.788946e+00	 5.052427e+00	-1.447693e+00	-8.175916e-01	 1.979898e-03	 2.093338e-05	 5.912418e-08	 4.000020e-08	 9.475751e-15
 3.082600e+00	 5.791841e+00	 5.054063e+00	-1.448228e+00	-8.179218e-01	 1.976076e-03	 2.094246e-05	 5.912418e-08	 4.000020e-08	 9.475756e-15
 3.083600e+00	 5.794736e+00	 5.055699e+00	-1.448763e+00	-8.182521e-01	 1.972255e-03	 2.095153e-05	 5.912418e-08	 4.000020e-08	 9.475762e-15
 3.084600e+00	 5.797633e+00	 5.057336e+00	-1.449298e+00	-8.185823e-01	 1.968433e-03	 2.096060e-05	 5.912418e-08	 4.000020e-08	 9.475767e-15
 3.085600e+00	 5.800530e+00	 5.058973e+00	-1.449832e+00	-8.189125e-01	 1.964612e-03	 2.096888e-05	 5.912418e-08	 4.000020e-08	 9.475773e-15
 3.086600e+00	 5.803429e+00	 5.060611e+00	-1.450367e+00	-8.192427e-01	 1.960791e-03	 2.097717e-05	 5.912418e-08	 4.000020e-08	 9.475778e-15
 3.087600e+00	 5.806329e+00	 5.062250e+00	-1.450902e+00	-8.195730e-01	 1.956970e-03	 2.098546e-05	 5.912418e-08	 4.000020e-08	 9.475784e-15
 3.088600e+00	 5.809229e+00	 5.063889e+00	-1.451437e+00	-8.199032e-01	 1.953149e-03	 2.099375e-05	 5.912418e-08	 4.000020e-08	 9.475790e-15
 3.089600e+00	 5.812131e+00	 5.065530e+00	-1.451971e+00	-8.202334e-01	 1.949328e-03	 2.100203e-05	 5.912418e-08	 4.000020e-08	 9.475795e-15
 3.090600e+00	 5.815034e+00	 5.067170e+00	-1.452506e+00	-8.205637e-01	 1.945507e-03	 2.101028e-05	 5.912418e-08	 4.000020e-08	 9.475801e-15
 3.091600e+00	 5.817938e+00	 5.068812e+00	-1.453041e+00	-8.208939e-01	 1.941685e-03	 2.101854e-05	 5.912418e-08	 4.000020e-08	 9.475806e-15
 3.092600e+00	 5.820843e+00	 5.070454e+00	-1.453575e+00	-8.212241e-01	 1.937864e-03	 2.102678e-05	 5.912418e-08	 4.000020e-08	 9.475812e-15
 3.093600e+00	 5.823749e+00	 5.072097e+00	-1.454110e+00	-8.215543e-01	 1.934043e-03	 2.103503e-05	 5.912418e-08	 4.000020e-08	 9.475817e-15
 3.094600e+00	 5.826656e+00	 5.073740e+00	-1.454645e+00	-8.218846e-01	 1.930222e-03	 2.104327e-05	 5.912418e-08	 4.000020e-08	 9.475823e-15
 3.095600e+00	 5.829564e+00	 5.075384e+00	-1.455179e+00	-8.222148e-01	 1.926401e-03	 2.105152e-05	 5.912418e-08	 4.000020e-08	 9.475829e-15
 3.096600e+00	 5.832474e+00	 5.077029e+00	-1.455714e+00	-8.225450e-01	 1.922580e-03	 2.105976e-05	 5.912418e-08	 4.000020e-08	 9.475834e-15
 3.097600e+00	 5.835384e+00	 5.078674e+00	-1.456249e+00	-8.228752e-01	 1.918759e-03	 2.106799e-05	 5.912417e-08	 4.000020e-08	 9.475840e-15
 3.098600e+00	 5.838295e+00	 5.080321e+00	-1.456784e+00	-8.232055e-01	 1.914939e-03	 2.107610e-05	 5.912417e-08	 4.000020e-08	 9.475845e-15
 3.099600e+00	 5.841208e+00	 5.081967e+00	-1.457318e+00	-8.235357e-01	 1.911119e-03	 2.108420e-05	 5.912417e-08	 4.000020e-08	 9.475851e-15
 3.100600e+00	 5.844121e+00	 5.083615e+00	-1.457853e+00	-8.238659e-01	 1.907299e-03	 2.109230e-05	 5.912417e-08	 4.000020e-08	 9.475856e-15
 3.101600e+00	 5.847036e+00	 5.085263e+00	-1.458388e+00	-8.241962e-01	 1.903479e-03	 2.110040e-05	 5.912417e-08	 4.000020e-08	 9.475862e-15
 3.102600e+00	 5.849952e+00	 5.086911e+00	-1.458923e+00	-8.245264e-01	 1.899659e-03	 2.110849e-05	 5.912417e-08	 4.000020e-08	 9.475867e-15
 3.103600e+00	 5.852869e+00	 5.088561e+00	-1.459458e+00	-8.248566e-01	 1.895839e-03	 2.111658e-05	 5.912417e-08	 4.000020e-08	 9.475873e-15
 3.104600e+00	 5.855786e+00	 5.090211e+00	-1.459992e+00	-8.251868e-01	 1.892019e-03	 2.112466e-05	 5.912417e-08	 4.000020e-08	 9.475879e-15
 3.105600e+00	 5.858705e+00	 5.091862e+00	-1.460527e+00	-8.255171e-01	 1.888199e-03	 2.113273e-05	 5.912417e-08	 4.000020e-08	 9.475884e-15
 3.106600e+00	 5.861625e+00	 5.093513e+00	-1.461062e+00	-8.258473e-01	 1.884379e-03	 2.114081e-05	 5.912417e-08	 4.000020e-08	 9.475890e-15
 3.107600e+00	 5.864546e+00	 5.095165e+00	-1.461597e+00	-8.261775e-01	 1.880559e-03	 2.114888e-05	 5.912417e-08	 4.000020e-08	 9.475895e-15
 3.108600e+00	 5.867469e+00	 5.096818e+00	-1.462131e+00	-8.265078e-01	 1.876739e-03	 2.115695e-05	 5.912417e-08	 4.000020e-08	 9.475901e-15
 3.109600e+00	 5.870392e+00	 5.098471e+00	-1.462666e+00	-8.268380e-01	 1.872920e-03	 2.116502e-05	 5.912417e-08	 4.000020e-08	 9.475906e-15
 3.110600e+00	 5.873316e+00	 5.100125e+00	-1.463201e+00	-8.271682e-01	 1.869100e-03	 2.117309e-05	 5.912417e-08	 4.000020e-08	 9.475912e-15
 3.111600e+00	 5.876241e+00	 5.101780e+00	-1.463736e+00	-8.274984e-01	 1.865280e-03	 2.118115e-05	 5.912417e-08	 4.000020e-08	 9.475918e-15
 3.112600e+00	 5.879168e+00	 5.103435e+00	-1.464271e+00	-8.278287e-01	 1.861460e-03	 2.118956e-05	 5.912417e-08	 4.000020e-08	 9.475923e-15
 3.113600e+00	 5.882095e+00	 5.105091e+00	-1.464805e+00	-8.281589e-01	 1.857639e-03	 2.119797e-05	 5.912417e-08	 4.000020e-08	 9.475929e-15
 3.114600e+00	 5.885024e+00	 5.106748e+00	-1.465340e+00	-8.284891e-01	 1.853819e-03	 2.120637e-05	 5.912417e-08	 4.000020e-08	 9.475934e-15
 3.115600e+00	 5.887953e+00	 5.108405e+00	-1.465875e+00	-8.288194e-01	 1.849999e-03	 2.121478e-05	 5.912417e-08	 4.000020e-08	 9.475940e-15
 3.116600e+00	 5.890884e+00	 5.110063e+00	-1.466410e+00	-8.291496e-01	 1.846179e-03	 2.122324e-05	 5.912417e-08	 4.000020e-08	 9.475945e-15
 3.117600e+00	 5.893816e+00	 5.111722e+00	-1.466944e+00	-8.294798e-01	 1.842359e-03	 2.123171e-05	 5.912417e-08	 4.000020e-08	 9.475951e-15
 3.118600e+00	 5.896748e+00	 5.113381e+00	-1.467479e+00	-8.298100e-01	 1.838538e-03	 2.124017e-05	 5.912417e-08	 4.000020e-08	 9.475956e-15
 3.119600e+00	 5.899682e+00	 5.115041e+00	-1.468014e+00	-8.301403e-01	 1.834718e-03	 2.124863e-05	 5.912417e-08	 4.000020e-08	 9.475962e-15
 3.120600e+00	 5.902617e+00	 5.116701e+00	-1.468549e+00	-8.304705e-01	 1.830898e-03	 2.125708e-05	 5.912417e-08	 4.000020e-08	 9.475968e-15
 3.121600e+00	 5.905553e+00	 5.118363e+00	-1.469083e+00	-8.308007e-01	 1.827078e-03	 2.126554e-05	 5.912417e-08	 4.000020e-08	 9.475973e-15
 3.122600e+00	 5.908490e+00	 5.120025e+00	-1.469618e+00	-8.311310e-01	 1.823257e-03	 2.127399e-05	 5.912417e-08	 4.000020e-08	 9.475979e-15
 3.123600e+00	 5.911428e+00	 5.121687e+00	-1.470153e+00	-8.314612e-01	 1.819437e-03	 2.128244e-05	 5.912417e-08	 4.000020e-08	 9.475984e-15
 3.124600e+00	 5.914367e+00	 5.123350e+00	-1.470688e+00	-8.317914e-01	 1.815617e-03	 2.129089e-05	 5.912417e-08	 4.000020e-08	 9.475990e-15
 3.125600e+00	 5.917308e+00	 5.125014e+00	-1.471222e+00	-8.321216e-01	 1.811797e-03	 2.129933e-05	 5.912417e-08	 4.000020e-08	 9.475995e-15
 3.126600e+00	 5.920249e+00	 5.126679e+00	-1.471757e+00	-8.324519e-01	 1.807976e-03	 2.130863e-05	 5.912417e-08	 4.000020e-08	 9.476001e-15
 3.127600e+00	 5.923191e+00	 5.128344e+00	-1.472292e+00	-8.327821e-01	 1.804154e-03	 2.131792e-05	 5.912417e-08	 4.000020e-08	 9.476007e-15
 3.128600e+00	 5.926134e+00	 5.130010e+00	-1.472826e+00	-8.331123e-01	 1.800333e-03	 2.132721e-05	 5.912417e-08	 4.000020e-08	 9.476012e-15
 3.129600e+00	 5.929079e+00	 5.131677e+00	-1.473361e+00	-8.334426e-01	 1.796512e-03	 2.133649e-05	 5.912417e-08	 4.000020e-08	 9.476018e-15
 3.130600e+00	 5.932024e+00	 5.133344e+00	-1.473896e+00	-8.337728e-01	 1.792691e-03	 2.134577e-05	 5.912417e-08	 4.000020e-08	 9.476023e-15
 3.131600e+00	 5.934971e+00	 5.135012e+00	-1.474430e+00	-8.341030e-01	 1.788870e-03	 2.135504e-05	 5.912417e-08	 4.000020e-08	 9.476029e-15
 3.132600e+00	 5.937918e+00	 5.136680e+00	-1.474965e+00	-8.344332e-01	 1.785048e-03	 2.136431e-05	 5.912417e-08	 4.000020e-08	 9.476034e-15
 3.133600e+00	 5.940867e+00	 5.138349e+00	-1.475500e+00	-8.347635e-01	 1.781227e-03	 2.137357e-05	 5.912417e-08	 4.000020e-08	 9.476040e-15
 3.134600e+00	 5.943817e+00	 5.140019e+00	-1.476034e+00	-8.350937e-01	 1.777406e-03	 2.138283e-05	 5.912417e-08	 4.000020e-08	 9.476045e-15
 3.135600e+00	 5.946767e+00	 5.141690e+00	-1.476569e+00	-8.354239e-01	 1.773585e-03	 2.139208e-05	 5.912417e-08	 4.000020e-08	 9.476051e-15
 3.136600e+00	 5.949719e+00	 5.143361e+00	-1.477104e+00	-8.357542e-01	 1.769764e-03	 2.140133e-05	 5.912417e-08	 4.000020e-08	 9.476057e-15
 3.137600e+00	 5.952672e+00	 5.145033e+00	-1.477638e+00	-8.360844e-01	 1.765942e-03	 2.141057e-05	 5.912417e-08	 4.000020e-08	 9.476062e-15
 3.138600e+00	 5.955626e+00	 5.146705e+00	-1.478173e+00	-8.364146e-01	 1.762121e-03	 2.141981e-05	 5.912417e-08	 4.000020e-08	 9.476068e-15
 3.139600e+00	 5.958581e+00	 5.148378e+00	-1.478708e+00	-8.367448e-01	 1.758299e-03	 2.142805e-05	 5.912417e-08	 4.000020e-08	 9.476073e-15
 3.140600e+00	 5.961537e+00	 5.150052e+00	-1.479242e+00	-8.370751e-01	 1.754477e-03	 2.143628e-05	 5.912417e-08	 4.000020e-08	 9.476079e-15
 3.141600e+00	 5.964494e+00	 5.151727e+00	-1.479777e+00	-8.374053e-01	 1.750655e-03	 2.144451e-05	 5.912417e-08	 4.000020e-08	 9.476084e-15
 3.142600e+00	 5.967452e+00	 5.153402e+00	-1.480311e+00	-8.377355e-01	 1.746833e-03	 2.145274e-05	 5.912417e-08	 4.000020e-08	 9.476090e-15
 3.143600e+00	 5.970412e+00	 5.155078e+00	-1.480846e+00	-8.380658e-01	 1.743011e-03	 2.146093e-05	 5.912417e-08	 4.000020e-08	 9.476096e-15
 3.144600e+00	 5.973372e+00	 5.156754e+00	-1.481380e+00	-8.383960e-01	 1.739189e-03	 2.146915e-05	 5.912417e-08	 4.000020e-08	 9.476101e-15
 3.145600e+00	 5.976333e+00	 5.158431e+00	-1.481915e+00	-8.387262e-01	 1.735367e-03	 2.147736e-05	 5.912417e-08	 4.000020e-08	 9.476107e-15
 3.146600e+00	 5.979296e+00	 5.160109e+00	-1.482450e+00	-8.390564e-01	 1.731545e-03	 2.148558e-05	 5.912417e-08	 4.000020e-08	 9.476112e-15
 3.147600e+00	 5.982259e+00	 5.161788e+00	-1.482984e+00	-8.393867e-01	 1.727723e-03	 2.149379e-05	 5.912417e-08	 4.000020e-08	 9.476118e-15
 3.148600e+00	 5.985224e+00	 5.163467e+00	-1.483519e+00	-8.397169e-01	 1.723901e-03	 2.150193e-05	 5.912417e-08	 4.000020e-08	 9.476123e-15
 3.149600e+00	 5.988189e+00	 5.165146e+00	-1.484053e+00	-8.400471e-01	 1.720079e-03	 2.151007e-05	 5.912417e-08	 4.000020e-08	 9.476129e-15
 3.150600e+00	 5.991156e+00	 5.166827e+00	-1.484588e+00	-8.403774e-01	 1.716257e-03	 2.151821e-05	 5.912417e-08	 4.000020e-08	 9.476134e-15
 3.151600e+00	 5.994124e+00	 5.168508e+00	-1.485122e+00	-8.407076e-01	 1.712435e-03	 2.152635e-05	 5.912417e-08	 4.000020e-08	 9.476140e-15
 3.152600e+00	 5.997092e+00	 5.170190e+00	-1.485657e+00	-8.410378e-01	 1.708613e-03	 2.153448e-05	 5.912417e-08	 4.000020e-08	 9.476146e-15
 3.153600e+00	 6.000062e+00	 5.171872e+00	-1.486192e+00	-8.413680e-01	 1.704793e-03	 2.154061e-05	 5.912417e-08	 4.000020e-08	 9.476151e-15
 3.154600e+00	 6.003033e+00	 5.173555e+00	-1.486726e+00	-8.416983e-01	 1.700972e-03	 2.154674e-05	 5.912417e-08	 4.000020e-08	 9.476157e-15
 3.155600e+00	 6.006005e+00	 5.175239e+00	-1.487261e+00	-8.420285e-01	 1.697151e-03	 2.155286e-05	 5.912417e-08	 4.000020e-08	 9.476162e-15
 3.156600e+00	 6.008978e+00	 5.176923e+00	-1.487795e+00	-8.423587e-01	 1.693330e-03	 2.155899e-05	 5.912417e-08	 4.000020e-08	 9.476168e-15
 3.157600e+00	 6.011952e+00	 5.178608e+00	-1.488330e+00	-8.426890e-01	 1.689509e-03	 2.156507e-05	 5.912417e-08	 4.000020e-08	 9.476173e-15
 3.158600e+00	 6.014927e+00	 5.180294e+00	-1.488865e+00	-8.430192e-01	 1.685688e-03	 2.157110e-05	 5.912417e-08	 4.000020e-08	 9.476179e-15
 3.159600e+00	 6.017904e+00	 5.181980e+00	-1.489399e+00	-8.433494e-01	 1.681868e-03	 2.157713e-05	 5.912417e-08	 4.000020e-08	 9.476185e-15
 3.160600e+00	 6.020881e+00	 5.183667e+00	-1.489934e+00	-8.436796e-01	 1.678047e-03	 2.158315e-05	 5.912417e-08	 4.000020e-08	 9.476190e-15
 3.161600e+00	 6.023859e+00	 5.185355e+00	-1.490468e+00	-8.440099e-01	 1.674226e-03	 2.158917e-05	 5.912417e-08	 4.000020e-08	 9.476196e-15
 3.162600e+00	 6.026839e+00	 5.187043e+00	-1.491003e+00	-8.443401e-01	 1.670405e-03	 2.159519e-05	 5.912417e-08	 4.000020e-08	 9.476201e-15
 3.163600e+00	 6.029819e+00	 5.188732e+00	-1.491538e+00	-8.446703e-01	 1.666584e-03	 2.160121e-05	 5.912417e-08	 4.000020e-08	 9.476207e-15
 3.164600e+00	 6.032801e+00	 5.190422e+00	-1.492072e+00	-8.450006e-01	 1.662764e-03	 2.160723e-05	 5.912417e-08	 4.000020e-08	 9.476212e-15
 3.165600e+00	 6.035784e+00	 5.192112e+00	-1.492607e+00	-8.453308e-01	 1.658943e-03	 2.161338e-05	 5.912417e-08	 4.000020e-08	 9.476218e-15
 3.166600e+00	 6.038767e+00	 5.193803e+00	-1.493142e+00	-8.456610e-01	 1.655122e-03	 2.161953e-05	 5.912417e-08	 4.000020e-08	 9.476223e-15
 3.167600e+00	 6.041752e+00	 5.195495e+00	-1.493676e+00	-8.459912e-01	 1.651302e-03	 2.162529e-05	 5.912417e-08	 4.000020e-08	 9.476229e-15
 3.168600e+00	 6.044738e+00	 5.197187e+00	-1.494211e+00	-8.463215e-01	 1.647481e-03	 2.163105e-05	 5.912417e-08	 4.000020e-08	 9.476235e-15
 3.169600e+00	 6.047725e+00	 5.198880e+00	-1.494745e+00	-8.466517e-01	 1.643661e-03	 2.163682e-05	 5.912417e-08	 4.000020e-08	 9.476240e-15
 3.170600e+00	 6.050713e+00	 5.200574e+00	-1.495280e+00	-8.469819e-01	 1.639841e-03	 2.164270e-05	 5.912417e-08	 4.000020e-08	 9.476246e-15
 3.171600e+00	 6.053702e+00	 5.202268e+00	-1.495815e+00	-8.473122e-01	 1.636021e-03	 2.164859e-05	 5.912417e-08	 4.000020e-08	 9.476251e-15
 3.172600e+00	 6.056692e+00	 5.203963e+00	-1.496349e+00	-8.476424e-01	 1.632201e-03	 2.165440e-05	 5.912417e-08	 4.000020e-08	 9.476257e-15
 3.173600e+00	 6.059683e+00	 5.205659e+00	-1.496884e+00	-8.479726e-01	 1.628380e-03	 2.166020e-05	 5.912417e-08	 4.000020e-08	 9.476262e-15
 3.174600e+00	 6.062676e+00	 5.207355e+00	-1.497419e+00	-8.483028e-01	 1.624560e-03	 2.166600e-05	 5.912417e-08	 4.000020e-08	 9.476268e-15
 3.175600e+00	 6.065669e+00	 5.209052e+00	-1.497953e+00	-8.486331e-01	 1.620740e-03	 2.167183e-05	 5.912417e-08	 4.000020e-08	 9.476274e-15
 3.176600e+00	 6.068663e+00	 5.210750e+00	-1.498488e+00	-8.489633e-01	 1.616920e-03	 2.167765e-05	 5.912417e-08	 4.000020e-08	 9.476279e-15
 3.177600e+00	 6.071659e+00	 5.212448e+00	-1.499022e+00	-8.492935e-01	 1.613100e-03	 2.168349e-05	 5.912417e-08	 4.000020e-08	 9.476285e-15
 3.178600e+00	 6.074655e+00	 5.214147e+00	-1.499557e+00	-8.496238e-01	 1.609279e-03	 2.168932e-05	 5.912417e-08	 4.000020e-08	 9.476290e-15
 3.179600e+00	 6.077653e+00	 5.215846e+00	-1.500092e+00	-8.499540e-01	 1.605459e-03	 2.169516e-05	 5.912417e-08	 4.000020e-08	 9.476296e-15
 3.180600e+00	 6.080651e+00	 5.217547e+00	-1.500626e+00	-8.502842e-01	 1.601639e-03	 2.170087e-05	 5.912417e-08	 4.000020e-08	 9.476301e-15
 3.181600e+00	 6.083650e+00	 5.219248e+00	-1.501161e+00	-8.506144e-01	 1.597819e-03	 2.170657e-05	 5.912417e-08	 4.000020e-08	 9.476307e-15
 3.182600e+00	 6.086651e+00	 5.220949e+00	-1.501695e+00	-8.509447e-01	 1.593999e-03	 2.171227e-05	 5.912417e-08	 4.000020e-08	 9.476312e-15
 3.183600e+00	 6.089652e+00	 5.222651e+00	-1.502230e+00	-8.512749e-01	 1.590179e-03	 2.171798e-05	 5.912417e-08	 4.000020e-08	 9.476318e-15
 3.184600e+00	 6.092655e+00	 5.224354e+00	-1.502764e+00	-8.516051e-01	 1.586359e-03	 2.172368e-05	 5.912417e-08	 4.000020e-08	 9.476324e-15
 3.185600e+00	 6.095658e+00	 5.226058e+00	-1.503299e+00	-8.519354e-01	 1.582539e-03	 2.172942e-05	 5.912417e-08	 4.000020e-08	 9.476329e-15
 3.186600e+00	 6.098663e+00	 5.227762e+00	-1.503833e+00	-8.522656e-01	 1.578719e-03	 2.173515e-05	 5.912417e-08	 4.000020e-08	 9.476335e-15
 3.187600e+00	 6.101669e+00	 5.229467e+00	-1.504368e+00	-8.525958e-01	 1.574899e-03	 2.174089e-05	 5.912417e-08	 4.000020e-08	 9.476340e-15
 3.188600e+00	 6.104675e+00	 5.231172e+00	-1.504902e+00	-8.529260e-01	 1.571079e-03	 2.174663e-05	 5.912417e-08	 4.000020e-08	 9.476346e-15
 3.189600e+00	 6.107683e+00	 5.232878e+00	-1.505437e+00	-8.532563e-01	 1.567259e-03	 2.175236e-05	 5.912417e-08	 4.000020e-08	 9.476351e-15
 3.190600e+00	 6.110692e+00	 5.234585e+00	-1.505971e+00	-8.535865e-01	 1.563439e-03	 2.175812e-05	 5.912417e-08	 4.000020e-08	 9.476357e-15
 3.191600e+00	 6.113702e+00	 5.236293e+00	-1.506506e+00	-8.539167e-01	 1.559619e-03	 2.176388e-05	 5.912417e-08	 4.000020e-08	 9.476363e-15
 3.192600e+00	 6.116713e+00	 5.238001e+00	-1.507041e+00	-8.542470e-01	 1.555799e-03	 2.176964e-05	 5.912417e-08	 4.000020e-08	 9.476368e-15
 3.193600e+00	 6.119725e+00	 5.239710e+00	-1.507575e+00	-8.545772e-01	 1.551979e-03	 2.177545e-05	 5.912417e-08	 4.000020e-08	 9.476374e-15
 3.194600e+00	 6.122739e+00	 5.241419e+00	-1.508110e+00	-8.549074e-01	 1.548158e-03	 2.178205e-05	 5.912417e-08	 4.000020e-08	 9.476379e-15
 3.195600e+00	 6.125753e+00	 5.243129e+00	-1.508644e+00	-8.552376e-01	 1.544337e-03	 2.178858e-05	 5.912417e-08	 4.000020e-08	 9.476385e-15
 3.196600e+00	 6.128769e+00	 5.244840e+00	-1.509179e+00	-8.555679e-01	 1.540517e-03	 2.179512e-05	 5.912417e-08	 4.000020e-08	 9.476390e-15
 3.197600e+00	 6.131785e+00	 5.246552e+00	-1.509713e+00	-8.558981e-01	 1.536696e-03	 2.180165e-05	 5.912417e-08	 4.000020e-08	 9.476396e-15
 3.198600e+00	 6.134803e+00	 5.248264e+00	-1.510248e+00	-8.562283e-01	 1.532875e-03	 2.180818e-05	 5.912417e-08	 4.000020e-08	 9.476401e-15
 3.199600e+00	 6.137822e+00	 5.249977e+00	-1.510782e+00	-8.565586e-01	 1.529055e-03	 2.181472e-05	 5.912417e-08	 4.000020e-08	 9.476407e-15
